iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,J6_LEVEL,J7_LEVEL,J8_LEVEL,J9_LEVEL,J10_LEVEL,J11_LEVEL,J12_LEVEL,J13_LEVEL,J14_LEVEL,J15_LEVEL,J16_LEVEL,J17_LEVEL,J18_LEVEL,J19_LEVEL,J20_LEVEL,J21_LEVEL,J22_LEVEL,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS
818,2022-05-05 19:16:44.143866,7.377390420509937,7.309833723891654,67.747662749034,58.6050620521369,58.57920154548249,58.568499459325615,49.33679145316161,49.33670376579756,49.336679760787156,49.41864372079812,37.22685015694674,37.2759544036258,37.27595567190072,58.611986731942686,58.60587408148154,58.742114915696654,58.58906658568522,37.256024978040074,37.33357996581409,58.5986045340545,58.59265446088662,67.74766274903388,58.754000542780986,37.343711987154585,0.0,0.0,0.0,0.0
819,2022-05-05 19:16:44.823905,7.29654905816034,7.233966535192548,67.66947664717576,58.52666622858215,58.50094559541617,58.490336646956045,49.258915286713226,49.258839176343976,49.25881832504363,49.34091977677144,37.14925317557657,37.19932439750318,37.1993108320156,58.535302179573364,58.52753810459544,58.66062627300331,58.51078067452912,37.1780582447893,37.25837489682408,58.52075506035742,58.51447240710921,67.66947664717563,58.672273943801954,37.268730171148405,0.0,0.0,0.0,0.0
820,2022-05-05 19:16:45.338761,7.216358634437471,7.157448429338589,67.59119816589292,58.44824452218369,58.42262923121953,58.4120903326554,49.18088019351505,49.180812139492865,49.180793484940864,49.262996515950014,37.07144682357389,37.12227133799484,37.122228693636885,58.45815968869891,58.44916013751143,58.57995974027405,58.432441526635415,37.09994620369856,37.18234091450185,58.4427337142629,58.43621946963992,67.59119816589279,58.591434312438686,37.19286133102728,0.0,0.0,0.0,0.0
821,2022-05-05 19:16:45.960254,7.136647046441435,7.080451513489988,67.51287383169503,58.36982051414411,58.34428419376496,58.33379775494879,49.10274329650779,49.10268091941935,49.10266381391711,49.18494185837705,36.99349244604419,37.04489698870773,37.04482657118659,58.38068585965627,58.37076810920426,58.49989715350594,58.354079207789866,37.02174530082482,37.1056993418756,58.36460307613143,58.357927204946435,67.5128738316949,58.51124515442824,37.116342002730036,0.0,0.0,0.0,0.0
822,2022-05-05 19:16:46.497129,7.057288653653064,7.003101376973843,67.43452850941316,58.2914046210621,58.26592705472364,58.25547961579925,49.024539684091735,49.02448134041155,49.0244653360769,49.10679864205586,36.915430986153204,36.96727518436685,36.96718171003781,58.30297607400115,58.29237565854773,58.42027944145944,58.275708777981436,36.943489986327805,37.02861092350153,58.286402389742236,58.27961292952999,67.43452850941303,58.43153449589705,37.03934418091587,0.0,0.0,0.0,0.0
823,2022-05-05 19:16:46.952985,6.9781912223738125,6.925490289365128,67.35617413316278,58.21299965765214,58.18756564327104,58.177147096597935,48.94629142457014,48.946235970444405,48.94622075530055,49.0285947597409,36.83729176959081,36.88946657988711,36.88935491543233,58.22509551690814,58.21398791368424,58.34099018154935,58.197337124377334,36.86520076232331,36.95119295796869,58.20815549207457,58.20128566528916,67.35617413316267,58.35217678759262,36.961993372825276,0.0,0.0,0.0,0.0
824,2022-05-05 19:16:47.584387,6.899286783718058,6.847686231032579,67.27781623721347,58.13460519009511,58.109203417013,58.09880624978682,48.868012627141425,48.86795925842162,48.867944613005335,48.9503486097623,36.759095778285285,36.81151803877271,36.81139237152086,58.1470902977604,58.135606119319576,58.261943752281745,58.11896705605845,36.78688998152269,36.87353158632056,58.12987730572679,58.122950245543336,67.27781623721336,58.273079861283804,36.88438178735478,0.0,0.0,0.0,0.0
825,2022-05-05 19:16:48.194731,6.8205251460198095,6.769739380679573,67.1994573587186,58.05621971210288,58.03084180053996,58.02046045081407,48.789712572974494,48.789660718494616,48.7896464868532,48.87207260591796,36.68085817241908,36.73346508453628,36.733328782069854,58.06899362107804,58.0572299860767,58.183076983187384,58.040599483208766,36.70856524346935,36.79569025096645,58.05157750109815,58.04460942685193,67.19945735871848,58.19417579559397,36.806577359942814,0.0,0.0,0.0,0.0
826,2022-05-05 19:16:48.765120,6.741869194729281,6.691686815892287,67.12109856178523,57.97784148924745,57.95248124550773,57.94211160455415,48.71139749070374,48.71134674119492,48.71133281154097,48.79377526415942,36.60258995988133,36.655334388299835,36.655190071934,57.990829619864506,57.978858665452805,58.10434318713339,57.96223444570174,36.63023128555622,36.71771576548556,57.97326249464682,57.9662648615227,67.1210985617851,58.1154144335556,36.728630235974684,0.0,0.0,0.0,0.0
827,2022-05-05 19:16:49.359144,6.663291530600361,6.613556005441885,67.04274077531743,57.899469374450696,57.8741221879132,57.86376119906049,48.63307203678182,48.6330220998328,48.63300839226554,48.7154629158006,36.52429939803553,36.577145884951875,36.57699559692992,57.91261618477885,57.90049164937486,58.02570784773239,57.883872004213465,36.551891651938156,36.639642734455336,57.89493707276995,57.88791780742055,67.0427407753173,58.0367586863432,36.650577468551326,0.0,0.0,0.0,0.0
828,2022-05-05 19:16:49.872303,6.584771798467727,6.535367235856494,66.96438318438186,57.82110134175453,57.79576383338977,57.7854092557406,48.55473851209292,48.55468916763374,48.5546756220314,48.6371390582576,36.44599208240216,36.49891461109767,36.49875982310472,57.8343659224801,57.822127386990054,57.9471454145986,57.805511119078396,36.47354724686515,36.56149674229888,57.816603507326924,57.80956873978633,66.96438318438173,57.95818117301617,36.57244650778701,0.0,0.0,0.0,0.0
829,2022-05-05 19:16:50.419517,6.509864584278708,6.462001149718386,66.89705699666193,57.75381445661528,57.73084687717988,57.72143594631773,48.49901899278997,48.498968235202135,48.498954309523235,48.57329536120599,36.3819082274419,36.42891950777377,36.42882328845317,57.7646028359898,57.7547022267764,57.86955674202422,57.73966922478657,36.407136475986555,36.484537986143714,57.74940323491393,57.74322200699674,66.8970569966618,57.879670659295044,36.49426991655239,0.0,0.0,0.0,0.0
830,2022-05-05 19:16:51.120969,6.435167143059438,6.388425253133234,66.8229173289747,57.67963666905493,57.656702539948604,57.647313792714506,48.42496127549944,48.42491269442596,48.424899363323696,48.49927155598347,36.30793584107933,36.355203028613616,36.355092412220706,57.69082841031309,57.680537605088205,57.79470244382146,57.66551685626543,36.33304604316603,36.41111977763377,57.67534624511301,57.66910508242555,66.82291732897457,57.804763969026645,36.420903314351214,0.0,0.0,0.0,0.0
831,2022-05-05 19:16:51.842703,6.360622308689634,6.314696797369348,66.74877642229394,57.605468542136634,57.58255872387959,57.57318609311566,48.35088023245426,48.350833200488026,48.350820292670456,48.42521504677714,36.233918210859805,36.281373300130554,36.28125189873719,57.61695447480523,57.6063790068161,57.72004341897027,57.591366981219664,36.25894005070916,36.33750590196908,57.60126550136729,57.59498224764179,66.74877642229382,57.73006690816745,36.34732704173558,0.0,0.0,0.0,0.0
832,2022-05-05 19:16:52.408465,6.2861884996813755,6.240857318616737,66.6746354471361,57.53130805397522,57.50841592950562,57.49905502521777,48.27678300465418,48.27673708201732,48.27672447737131,48.351135601501355,36.15986784767208,36.20746059892441,36.20733118960266,57.54300854408284,57.53222543428515,57.64552649141271,57.51721969232852,36.184824000438226,36.26374976528955,57.5271683690795,57.5208553726749,66.67463544713598,57.65552235010274,36.273598311903186,0.0,0.0,0.0,0.0
833,2022-05-05 19:16:52.947145,6.211835502093747,6.166937021430295,66.6004952752591,57.45715376806975,57.43427452262741,57.424922152657444,48.20267472898044,48.20262960828077,48.202617222814666,48.27704024633139,36.085793904764145,36.13348714273119,36.13335185745842,57.46901058324294,57.45807617686129,57.57111298188771,57.44307498576853,36.1107018063045,36.18989012348027,57.45306012594969,57.446725766383416,66.60049527525898,57.58108874207946,36.19975863351638,0.0,0.0,0.0,0.0
834,2022-05-05 19:16:53.466232,6.137541326818639,6.092957909298274,66.52635546648519,57.38300383623406,57.36013395076542,57.350787781264586,48.12855818470994,48.128513637439966,48.12850140872865,48.20293305917102,36.011702735012484,36.05946959807078,36.0593299570591,57.394974656334476,57.38392989246441,57.496774737155846,57.36893194474323,36.03657472586861,36.115955129717776,57.378943546821375,57.37259417098755,66.52635546648506,57.506735890559696,36.12583819081926,0.0,0.0,0.0,0.0
835,2022-05-05 19:16:54.029880,6.063289964967742,6.018935961091903,66.45221630718171,57.30885735256339,57.28599428749389,57.27665263548634,48.05443600578159,48.05439187378212,48.054379758597065,48.12881768329735,35.937599124890745,35.98541971178861,35.98527688104492,57.32091125977582,57.30978606478719,57.422491294259736,57.2947904830716,35.9624447659858,36.041965308396584,57.304821325233306,57.29846116476181,66.4522163071816,57.432441821545794,36.05185897265568,0.0,0.0,0.0,0.0
836,2022-05-05 19:16:54.611435,5.989069802419195,5.944882848738178,66.37807787526016,57.23471358873191,57.21185547085563,57.202517095155116,47.980309885962576,47.98026605466996,47.98025402169538,48.05469650354998,35.8634865623982,35.911346308637285,35.91120114991472,57.24682796786561,57.23564422850212,57.34824775053559,57.22065032147382,35.88831291986382,35.967935566171406,57.230695173200935,57.22432722987913,66.37807787526003,57.35819053710208,35.97783694728079,0.0,0.0,0.0,0.0
837,2022-05-05 19:16:55.180711,5.914872336869061,5.870807024912784,66.30393980087216,57.160571656738114,57.13771715401738,57.12838117211174,47.906180826852314,47.90613721412131,47.90612524090125,47.98057104179367,35.78936740662388,35.83725570958242,35.83710884833735,57.172730124743815,57.16150370341843,57.27403327403006,57.14651104256133,35.81417965934994,35.89387677226284,57.156566080173995,57.150192517384845,66.30393980087203,57.28397043085099,35.903783778674075,0.0,0.0,0.0,0.0
838,2022-05-05 19:16:55.732891,5.840691413788474,5.7967146786423855,66.22980216507959,57.08643120700273,57.063579326571464,57.054245080711006,47.832049724953016,47.83200627079324,47.83199434092739,47.90644255296547,35.71524352267831,35.76315262569256,35.76300452428721,57.09862175544455,57.08736427481281,57.1998399518933,57.072372496277296,35.740045478966145,35.81979681434573,57.08243495416438,57.076057317743064,66.22980216507948,57.20977300632474,35.829707913917034,0.0,0.0,0.0,0.0
839,2022-05-05 19:16:56.280496,5.766522540568621,5.722610305489522,66.15566481725416,57.01229181057331,56.98944183727533,56.98010885371455,47.75791712902094,47.75787379008294,47.75786189171987,47.83231185686834,35.6411161872326,35.68904044164275,35.68889143640084,57.024505715155506,57.0132256209765,57.12566204652725,56.99823447821934,35.665910630607435,35.74570145838887,57.00830233908743,57.00192174741459,66.15566481725405,57.13559211312253,35.7556155378478,0.0,0.0,0.0,0.0
840,2022-05-05 19:16:56.861114,5.692362428721543,5.64849716222077,66.08152760262941,56.93815311514655,56.91530453977578,56.90597248121167,47.683783406738584,47.68374015178747,47.683728276387505,47.758179519483406,35.56698630316433,35.61492160271685,35.614771936824354,56.950384056638065,56.93908746884349,57.05149536724172,56.92409680898548,35.59177526240318,35.671594890325345,56.93416859710748,56.92778586389809,66.08152760262927,57.061423261624796,35.681511142963124,0.0,0.0,0.0,0.0
841,2022-05-05 19:16:57.410147,5.632224273651907,5.594073194286706,66.04593247241603,56.90278969058538,56.88826507380306,56.882242160719116,47.68904489143939,47.68899162116201,47.68897704469117,47.734813119920354,35.542892810913614,35.57005033139099,35.570058249282155,56.906113812456255,56.903224200572964,56.980560861782386,56.89379572129228,35.55934320421993,35.60184380478872,56.89899025612821,56.895774074012365,66.0459324724159,56.98729508647463,35.607441188384804,0.0,0.0,0.0,0.0
842,2022-05-05 19:16:58.165449,5.573067937929259,5.538667387627358,65.98880870049355,56.84548462058432,56.83107930306189,56.82513587023533,47.63218353683519,47.63214037901036,47.63212855620867,47.67808199386123,35.486261610036856,35.514242575021235,35.51423651689022,56.85023383892071,56.84596976894297,56.920626926564864,56.836586614629965,35.502405897198976,35.54722950154473,56.8421487729776,56.838647758027804,65.98880870049344,56.927158953383724,35.55301533594273,0.0,0.0,0.0,0.0
843,2022-05-05 19:16:58.757492,5.51455242655482,5.482620784839489,65.93158319600948,56.78815149306708,56.77382566257664,56.76793508308603,47.57514197253973,47.575104870857245,47.575094699474796,47.62112472046595,35.42939338506698,35.45794374818426,35.45791537940465,56.79386562408194,56.788669601201676,56.86160233707455,56.77931574518041,35.44530584772673,35.49169791065434,56.78511735159333,56.78144233858074,65.93158319600936,56.868003922079204,35.49760828389498,0.0,0.0,0.0,0.0
844,2022-05-05 19:16:59.367766,5.456456874519236,5.426154231101609,65.87431656657444,56.73081919181541,56.716546631890495,56.710691427000526,47.51800276882737,47.51796941489378,47.51796026640216,47.56404065173877,35.37238000629103,35.40132512511864,35.401276925483316,56.73717367012654,56.73135871842277,56.803172501029565,56.72202489032138,35.38812177504359,35.43556820613044,56.72798160280541,56.72420038620385,65.87431656657431,56.809489258975354,35.441560858317615,0.0,0.0,0.0,0.0
845,2022-05-05 19:17:00.141232,5.398637798516322,5.369411179183654,65.8170362676508,56.67349764842094,56.65926041377062,56.653428645957916,47.46080840590371,47.46077740884957,47.46076890402299,47.50688233200354,35.31527357635139,35.34448617017352,35.34442335873531,56.680277242180374,56.674051161490866,56.7451330653712,56.664730434006735,35.3308945628101,35.3790466492899,56.67078844836926,56.66694153631541,65.81703626765068,56.75139426254747,35.385093759994554,0.0,0.0,0.0,0.0
846,2022-05-05 19:17:00.688277,5.341001162014839,5.312485715432667,65.75975218744624,56.61618718765719,56.60197328989225,56.59615699600535,47.40358163412502,47.40355214056126,47.403544046502994,47.44967917066007,35.258106989384636,35.28749902630399,35.28742602093953,56.6232486966688,56.616749867196226,56.687350894199305,56.607437598061665,35.273644432801014,35.32226718534551,56.61356207855892,56.60967400911141,65.75975218744611,56.69357555193892,35.32835034756149,0.0,0.0,0.0,0.0
847,2022-05-05 19:17:01.243464,5.283485012908182,5.25543974408744,65.7024675456773,56.558885497140196,56.54468702155886,56.538880949444604,47.34633509545457,47.34630657199479,47.34629874304835,47.39244814155174,35.200901144073946,35.23041293934407,35.230332986328264,56.566133858102994,56.559454207542004,56.62973857603211,56.55014744399007,35.216381630997425,35.26531761193909,56.55631564440828,56.55240149011504,65.70246754567717,56.635939156213034,35.27142464510103,0.0,0.0,0.0,0.0
848,2022-05-05 19:17:02.109092,5.22604851550365,5.198314146628723,65.64518354101581,56.501590372413744,56.4874020715491,56.481602741269754,47.289076311099926,47.28904841818159,47.28904076158068,47.33519955941262,35.143669652082046,35.173261102317845,35.173176474667706,56.508962448056884,56.50216305400777,56.572238479463536,56.492859847896064,35.15911169333725,35.20825568616135,56.49905686963836,56.49512600256219,65.64518354101568,56.57842316604238,35.21437851579114,0.0,0.0,0.0,0.0
849,2022-05-05 19:17:02.904849,5.1686646613916105,5.141135884158152,65.58790029809984,56.44429983040443,56.430118264539104,56.42432339626035,47.231809795867036,47.23178231730019,47.23177477396152,47.277939780092254,35.08642129226439,35.11606554998049,35.11597780820365,56.451753799321835,56.44487513767391,56.51481258521411,56.435574291250425,35.10183769124605,35.151119530111984,56.44179033967189,56.437848575696485,65.58790029809971,56.52098677361958,35.15725281379192,0.0,0.0,0.0,0.0
850,2022-05-05 19:17:03.490252,5.111315634426628,5.083922826217577,65.53061762439658,56.38701238215345,56.37283525118091,56.36704332015974,47.17453816146592,47.17451095228182,47.1745034825904,47.22067257411935,35.0291618147905,35.05884117506026,35.058751345212684,56.39452055212167,56.38758941718238,56.457435736197866,56.378290074936594,35.04456092460167,35.09393428201649,56.384518676216636,56.38056994137603,65.53061762439646,56.463602988864935,35.100074482156735,0.0,0.0,0.0,0.0
851,2022-05-05 19:17:04.013723,5.053989617660734,5.0266867351733415,65.47333538516885,56.32972700792351,56.31555282069895,56.30976283903936,47.117263265963764,47.1172362345134,47.11722881341479,47.16340060711587,34.97189498917846,35.001597604254684,35.00150638686703,56.33727107363691,56.33030518850344,56.400091336006895,56.32100686334859,34.98728260221276,35.036716598430075,56.32724375250269,56.32329045582561,65.47333538516871,56.40625400770961,35.0428613784177,0.0,0.0,0.0,0.0
852,2022-05-05 19:17:04.827867,4.996678824175298,4.969435416461121,65.41605354382858,56.27244309477229,56.2582708515599,56.252482156986694,47.059986274584226,47.05995936032788,47.05995197127114,47.10612554925778,34.914623343231355,34.94434134804672,34.94424921158534,56.28001089808303,56.273022031921926,56.34276837962248,56.2637243713882,34.930003329176024,34.97947744862931,56.26996674087332,56.26601044453336,65.41605354382845,56.34892802124453,34.985625257088756,0.0,0.0,0.0,0.0
853,2022-05-05 19:17:05.308368,5.418389837344626,5.27633495427509,86.27626571207885,62.21165653002653,60.91059487193261,59.68685067176586,49.63184798193337,49.024240119336774,48.93007852189354,48.91792675563829,35.757704850389885,35.43716590378045,35.88050890290642,59.488828647358254,62.37644796150023,56.54237670302399,58.15838987988429,36.83288996008411,35.067603618287855,58.844858217904914,58.43307312523345,86.28510734949921,56.2941609813916,34.929813319449515,392.2446948428236,1.0,392.2446948428236,1.0
854,2022-05-05 19:17:05.879545,5.832832549613844,5.582966909407581,86.2953085490448,62.4894679685007,61.20336846004781,59.99416932502277,49.947110018081624,49.346091984228096,49.25313811511062,49.24145437133046,36.06889916895412,35.743255333007696,36.1795744610835,59.762350540835506,62.65018939940507,56.95614431716114,58.48852999572036,37.15839864270873,35.37427851893584,59.15470702663719,58.762219650540665,86.30400388449135,56.71579334704578,35.23671063313309,388.7266866520351,1.0,388.7266866520351,1.0
855,2022-05-05 19:17:06.417029,6.2401447576898885,5.889215001703619,86.31429589598704,62.763915100895154,61.492868750014914,60.29830049148786,50.25940591413217,49.665154512981076,49.573441065603774,49.5622320446248,36.37879429386823,36.04864000412963,36.47804208608514,60.035163237418395,62.92074965810827,57.36290870560202,58.815339584336535,37.48170759843455,35.68058851072007,59.462376129810266,59.088288590976106,86.32284646612283,57.13016003630679,35.543339400509666,385.2187230733813,1.0,385.2187230733813,1.0
856,2022-05-05 19:17:07.042547,6.640457409546445,6.194970529803298,86.3332259164456,63.034992322888286,61.77905197019626,60.599163215055526,50.5686647467829,49.98136440980243,49.8909255241434,49.88019783613131,36.68730357345787,36.35322533426082,36.77582084814449,60.30720204066206,63.18813739747586,57.76279416214901,59.138635301525134,37.80292955909405,35.986423970234576,59.767875286907696,59.411267113190036,86.34163326373653,57.537398712189486,35.849583407332645,381.7211449242023,1.0,381.7211449242023,1.0
857,2022-05-05 19:17:07.672674,7.033898381753282,6.500128595961233,86.3520967689504,63.30271287114861,62.061919994822695,60.89674825162637,50.87486888063121,50.294696374916875,50.20556483951929,50.19532390426136,36.994354033348536,36.65692155527414,37.072816641131205,60.578380389530125,63.45235715864569,58.155922573645555,59.45839610522855,38.121993519822844,36.291679750009905,60.07114481283699,59.731119733831925,86.36036244128479,57.93764023295337,36.155333987429124,378.23429402539625,1.0,378.23429402539625,1.0
858,2022-05-05 19:17:08.166428,7.4206197706474315,6.804561284800474,86.37090542524857,63.56720398376707,62.34178011767203,61.19153770592589,51.17835317007755,50.60536295681771,50.51754917714182,50.50779155408443,37.299930372149305,36.95963319257762,37.368886716835085,60.8484289650096,63.713365127798276,58.54244093970242,59.77574431648684,38.43736847969059,36.59623219244396,60.37153574926164,60.04757905376898,86.37903098433125,58.33101266450525,36.460486057312536,374.7587315810228,1.0,374.7587315810228,1.0
859,2022-05-05 19:17:08.673951,7.800766432447126,7.108148592541058,86.389650198371,63.82846621438272,62.61858901021552,61.48344545015126,51.47903631444922,50.91328649065766,50.82680158346595,50.81752372014176,37.60393229466704,37.26125142716829,37.663925261781166,61.11726973824593,63.97118050009119,58.922487417679115,60.09048316769768,38.74920001055826,36.899960614895576,60.669076695005295,60.360647931065195,86.39763720916231,58.7176679651725,36.764911773217264,371.2947710516126,1.0,371.2947710516126,1.0
860,2022-05-05 19:17:09.204647,8.174475764600345,7.4107785586880075,86.40832962131788,64.08650116724401,62.8923038837719,61.77238542801643,51.77684006300189,51.218394782931355,51.13325102643996,51.124449380171626,37.9062669548744,37.56167524507002,37.957834967395044,61.38483523340818,64.22582515134633,59.29619325872728,60.402411016937855,39.057658549215766,37.20275239981566,60.963809926920526,60.67033874557814,86.41617965005553,59.09775085646972,37.06849120449428,367.8426853138452,1.0,367.8426853138452,1.0
861,2022-05-05 19:17:09.822329,8.493928993806353,7.679007715001972,83.01402762065567,63.33932448075035,62.360597065528104,61.4495373503265,51.595896596840724,51.15306402229562,51.08926116614747,51.086743949118315,38.03311447172711,37.75636806286561,38.07181725541931,61.09879101919266,63.44992394262234,59.61937011956212,60.36430170201887,39.010064465025025,37.478225191447684,60.7972168982147,60.58296664509108,83.02032071905262,59.47095986712471,37.37085228772524,0.0,0.0,652.9092586758873,1.0
862,2022-05-05 19:17:10.336549,8.808457859455249,7.946589050845787,83.0909000516659,63.57783730192807,62.609983308299086,61.70944343147807,51.86171823972163,51.423644931617325,51.360727988565564,51.358407952585466,38.301002478216006,38.02271547958418,38.333878535921464,61.34356021652574,63.68606969854702,59.93457220652132,60.64032189390336,39.28224738100063,37.74596977535825,61.060363180825156,60.85660098073921,83.09710059642195,59.790371005813434,37.63907664629261,0.0,0.0,647.7066890019929,1.0
863,2022-05-05 19:17:10.911414,9.118186266472884,8.213426189142124,83.16739208977855,63.813733155717685,62.85682336603711,61.966869628413356,52.125167187084465,51.69193386860398,51.62991880564254,51.62779312025153,38.56757192754074,38.288135593587945,38.59505139619767,61.587274203177564,63.919665008167804,60.24501111837942,60.91385213301455,39.55196708306941,38.012995680816466,61.32134342095864,61.127560644783564,83.17350116469397,60.10485937687035,37.906652482825685,0.0,0.0,642.5298211405291,1.0
864,2022-05-05 19:17:11.513515,8.962585379955511,8.257416722607173,68.97157423797,59.870169634591534,59.82718185306156,59.799083662455146,50.534541451972956,50.51094343678541,50.505849984102134,50.528380813650976,38.19220712496329,38.17632328835232,38.178844642429596,59.570155518404576,59.8562942462096,60.373628722565044,59.81113358129461,38.37212281687469,38.17623793588298,59.713340265702094,59.81170377827063,68.97157423796989,60.41279460762232,38.17246392920885,0.0,0.0,0.0,0.0
865,2022-05-05 19:17:12.059498,8.827972450597983,8.298369969995148,68.95238571665209,59.841637827032905,59.80912358835071,59.78762411126265,50.552271641531654,50.533186288049976,50.52913911427382,50.54471987995358,38.23513793299311,38.220204534787605,38.222537008554234,59.60353134810044,59.830688902163125,60.22733772587515,59.796417660295724,38.379238059831984,38.21975545032703,59.71904458648288,59.79683798897093,68.95238571665196,60.25728589823193,38.21644977931727,0.0,0.0,0.0,0.0
866,2022-05-05 19:17:12.655512,8.707943046672375,8.324739674114918,68.90813656810523,59.788908482005205,59.761478632351036,59.74414122702224,50.52351065914018,50.511200751935235,50.508426277378604,50.5266742049783,38.26247057061169,38.25810385331849,38.259046852727806,59.6230990720525,59.78111506584442,60.09851204151656,59.75263768668812,38.358496851661585,38.258847410178674,59.69813584882374,59.753020557872766,68.9081365681051,60.12273026832987,38.25738459811578,0.0,0.0,0.0,0.0
867,2022-05-05 19:17:13.305488,8.602250494832704,8.336772521909763,68.86754814019156,59.74119907510497,59.71841160651783,59.70478807396503,50.497113316548514,50.489984572363255,50.48828978807,50.509496148174634,38.28063424868738,38.280618742972216,38.281798712988916,59.63368226093342,59.73603270723133,59.98361654781239,59.71302301060526,38.3380420341986,38.28408518764395,59.67738114022547,59.713339754644466,68.86754814019142,60.002751695198505,38.283743095040954,0.0,0.0,0.0,0.0
868,2022-05-05 19:17:13.891094,8.510616345404264,8.334746995456529,68.83046245216332,59.69836991582394,59.67982568374822,59.66950018503389,50.473096614394365,50.469660602546156,50.46880364176596,50.493204780981,38.28562946829899,38.288268071989464,38.28940462699808,59.63519214151605,59.695294980050114,59.88241325294272,59.67750930279477,38.317834735644084,38.29575977902575,59.656688526270635,59.677717542736275,68.83046245216319,59.89710359144767,38.2957723957426,0.0,0.0,0.0,0.0
869,2022-05-05 19:17:14.390286,8.432734337005344,8.318969306059211,68.79694012230608,59.66038430173005,59.645707884711165,59.638277467549976,50.45152524404258,50.45040202932649,50.45010922483516,50.47786993359013,38.277672374102686,38.2834403816956,38.28473165392451,59.62891643830798,59.65884184021252,59.794637300075365,59.646001624599904,38.29763332016276,38.29317630662824,59.63580558144033,59.64604958779096,68.79694012230597,59.80550764198519,38.29374134507209,0.0,0.0,0.0,0.0
870,2022-05-05 19:17:14.874057,8.366558048995847,8.291485929308548,68.76145396427712,59.62184755874372,59.60954613372075,59.60382075902503,50.42155374055683,50.42113691014596,50.42102574512354,50.45060567036073,38.254995960590584,38.26433978357313,38.265675667253014,59.608219826755885,59.621560162109496,59.719614191043156,59.612046223909715,38.272504993928024,38.27637423228981,59.61046736994936,59.612674742334754,68.761453964277,59.727653939520586,38.27795351324963,0.0,0.0,0.0,0.0
871,2022-05-05 19:17:15.463226,8.308079458504276,8.256304837124155,68.71975636426075,59.57854416485419,59.56750827608653,59.56266166979825,50.38270107751018,50.382528523083536,50.382481910270236,50.413076048363784,38.219945687878244,38.232875110746804,38.2337219425807,59.57326346259423,59.57855663871066,59.65510000147468,59.57103918517773,38.23449847614266,38.24796600305712,59.57251528193999,59.57239620106572,68.7197563642606,59.66149410793128,38.250460979543675,0.0,0.0,0.0,0.0
872,2022-05-05 19:17:15.958790,8.254422845972988,8.216301750782897,68.67577008914714,59.53332497992072,59.52288505581581,59.51844368173184,50.33960620450358,50.339517905013714,50.33949389148014,50.370603735291326,38.17839185642376,38.19407236388813,38.19441936417192,59.53177127358794,59.5334598598548,59.597572836933004,59.52673933004851,38.190875199693316,38.21210815011606,59.52911958602924,59.52800222610062,68.67577008914701,59.60302493749861,38.21527318675774,0.0,0.0,0.0,0.0
873,2022-05-05 19:17:16.624360,8.203634662625362,8.173430271878713,68.63027364504256,59.48715013476924,59.47697590396347,59.472713215578665,50.29447687947397,50.29442323510034,50.29440859078762,50.325800767936464,38.13379811298901,38.151295367039864,38.15137290891637,59.48770039069881,59.48738149285356,59.544448964074,59.48079991210064,38.14548881112334,38.17166763311339,59.4838933367363,59.48208907389154,68.63027364504244,59.54937359961753,38.17526576941985,0.0,0.0,0.0,0.0
874,2022-05-05 19:17:17.257760,8.154469333138177,8.128935939392473,68.58380776710472,59.44039799818053,59.43039633066361,59.42624901623882,50.24837168109202,50.24833500416972,50.24832496815246,50.27988793645225,38.08794282762135,38.10664389903298,38.106649154801616,59.4426871870369,59.44069718718264,59.493951110457765,59.43420493058259,38.09927059038459,38.12853728201401,59.43778187546235,59.43556699881893,68.58380776710457,59.49858829082172,38.13239172742459,0.0,0.0,0.0,0.0
875,2022-05-05 19:17:17.967438,8.106256358951274,8.083489268551652,68.53710016700433,59.39354374399892,59.38363961556658,59.379557269633,50.20187979510741,50.20185129636712,50.20184348765803,50.23350226224416,38.04164190393349,38.06101870431765,38.061010997511026,59.397003422682246,59.39388434459747,59.44495241129501,59.38742869072162,38.05271568890465,38.083887227879984,59.391306246097216,59.3888602348981,68.5371001670042,59.44942461113973,38.08789585313987,0.0,0.0,0.0,0.0
876,2022-05-05 19:17:18.745540,8.058603465781779,8.037482489855783,68.49030131175788,59.34666783067616,59.33682282900663,59.332779778179535,50.15521970832827,50.155195577258716,50.155188959970125,50.18690425913927,37.99511482538722,38.014920912698145,38.014894253245714,59.350841303295155,59.347032633987425,59.3968361344871,59.34059907772419,38.00600978120504,38.03834766035673,59.344652115380526,59.342081237409694,68.49030131175775,59.40121259435262,38.04244826252992,0.0,0.0,0.0,0.0
877,2022-05-05 19:17:19.382116,8.014664923891765,7.995863525511732,68.4501749591999,59.30653641146699,59.29817030036196,59.294724452163436,50.12226288144549,50.122239549743135,50.122233155778424,50.14901725160353,37.95714630712484,37.973605046353555,37.973595799833156,59.30958393709066,59.30682863795685,59.34980005604518,59.301372664210454,37.966482773904076,37.99304255342069,59.30468225222054,59.30259150362762,68.45017495919977,59.35356580825961,37.99644843107921,0.0,0.0,0.0,0.0
